TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
251711,2021-11-09 13:13:59,554,1277,28.22,0
251712,2021-11-09 13:14:22,347,350,39.66,0
251713,2021-11-09 13:14:56,955,1509,0.26,0
251714,2021-11-09 13:15:01,65,161,2.65,0
251715,2021-11-09 13:15:14,155,1081,74.05,0
251716,2021-11-09 13:15:21,577,463,74.08,0
251717,2021-11-09 13:15:37,799,748,63.11,0
251718,2021-11-09 13:16:04,148,151,9.85,0
251719,2021-11-09 13:16:07,394,1379,82.68,0
251720,2021-11-09 13:16:27,202,1506,19.54,0
251721,2021-11-09 13:16:40,460,1011,8.83,0
251722,2021-11-09 13:16:56,545,1282,46.9,0
251723,2021-11-09 13:17:42,198,28,154.32,0
251724,2021-11-09 13:17:55,335,1183,102.97,0
251725,2021-11-09 13:18:10,118,1860,20.5,0
251726,2021-11-09 13:18:23,504,1131,39.28,0
251727,2021-11-09 13:18:41,723,1980,45.35,0
251728,2021-11-09 13:19:28,919,1373,34.54,0
251729,2021-11-09 13:20:12,554,992,69.02,0
251730,2021-11-09 13:21:29,174,1273,76.58,0
251731,2021-11-09 13:22:37,733,466,136.12,0
251732,2021-11-09 13:22:44,504,1668,72.5,0
251733,2021-11-09 13:23:07,519,1798,74.37,0
251734,2021-11-09 13:23:52,592,628,18.52,0
251735,2021-11-09 13:24:08,918,134,3.33,0
251736,2021-11-09 13:24:08,878,929,26.95,0
251737,2021-11-09 13:24:58,835,1864,12.38,0
251738,2021-11-09 13:25:07,906,757,13.45,0
251739,2021-11-09 13:25:12,573,1391,31.32,0
251740,2021-11-09 13:25:45,152,1004,68.55,0
251741,2021-11-09 13:26:20,966,875,62.92,0
251742,2021-11-09 13:27:15,503,771,6.79,0
251743,2021-11-09 13:27:36,667,422,66.9,0
251744,2021-11-09 13:27:58,840,290,104.88,0
251745,2021-11-09 13:28:00,192,1392,60.43,0
251746,2021-11-09 13:28:14,750,1331,35.22,0
251747,2021-11-09 13:29:02,149,1807,41.91,0
251748,2021-11-09 13:29:12,13,685,35.76,0
251749,2021-11-09 13:29:37,890,1475,110.15,0
251750,2021-11-09 13:30:12,830,1574,48.45,0
251751,2021-11-09 13:30:54,27,833,80.39,0
251752,2021-11-09 13:31:43,652,462,156.23,0
251753,2021-11-09 13:33:08,754,427,55.75,0
251754,2021-11-09 13:33:21,129,110,68.67,0
251755,2021-11-09 13:33:24,854,1218,37.23,0
251756,2021-11-09 13:33:49,439,1964,19.12,0
251757,2021-11-09 13:34:50,107,1989,51.57,0
251758,2021-11-09 13:35:11,468,440,43.81,0
251759,2021-11-09 13:36:21,617,1504,19.73,0
251760,2021-11-09 13:36:38,890,351,37.57,0
251761,2021-11-09 13:36:59,255,93,90.58,0
251762,2021-11-09 13:37:51,419,76,5.6,0
251763,2021-11-09 13:38:04,440,613,16.61,0
251764,2021-11-09 13:38:48,236,1389,63.23,0
251765,2021-11-09 13:39:04,130,564,2.98,0
251766,2021-11-09 13:39:05,181,803,117.96,0
251767,2021-11-09 13:40:06,926,44,59.76,0
251768,2021-11-09 13:40:22,684,1998,3.94,0
251769,2021-11-09 13:40:55,496,1877,45.05,0
251770,2021-11-09 13:41:02,728,692,11.96,0
251771,2021-11-09 13:41:38,35,449,68.77,1
251772,2021-11-09 13:41:53,7,700,14.99,0
251773,2021-11-09 13:42:05,561,1117,79.76,0
251774,2021-11-09 13:44:53,390,670,6.92,0
251775,2021-11-09 13:45:55,758,61,9.92,0
251776,2021-11-09 13:46:15,608,568,43.31,0
251777,2021-11-09 13:46:39,302,842,17.95,0
251778,2021-11-09 13:46:45,332,108,3.67,0
251779,2021-11-09 13:47:07,540,1379,71.9,0
251780,2021-11-09 13:47:21,675,429,112.09,0
251781,2021-11-09 13:47:36,825,381,53.02,0
251782,2021-11-09 13:47:44,520,1611,97.07,0
251783,2021-11-09 13:47:48,916,1040,15.61,0
251784,2021-11-09 13:49:09,799,368,31.23,0
251785,2021-11-09 13:49:29,939,1811,98.08,0
251786,2021-11-09 13:49:55,870,1401,12.08,0
251787,2021-11-09 13:50:09,577,537,119.75,0
251788,2021-11-09 13:50:23,386,971,97.98,0
251789,2021-11-09 13:50:47,134,1644,95.52,0
251790,2021-11-09 13:51:00,359,202,76.83,0
251791,2021-11-09 13:52:14,314,119,141.64,0
251792,2021-11-09 13:53:29,183,1284,48.29,0
251793,2021-11-09 13:54:04,819,1349,63.11,0
251794,2021-11-09 13:54:12,229,628,139.31,0
251795,2021-11-09 13:54:22,406,1262,125.86,0
251796,2021-11-09 13:54:49,424,1666,23.26,0
251797,2021-11-09 13:55:01,89,1416,58.07,0
251798,2021-11-09 13:55:02,261,1066,70.08,0
251799,2021-11-09 13:55:05,636,356,122.2,0
251800,2021-11-09 13:56:11,913,1398,35.38,0
251801,2021-11-09 13:56:30,701,1497,30.27,0
251802,2021-11-09 13:56:59,960,1060,123.73,0
251803,2021-11-09 13:57:16,839,410,11.43,0
251804,2021-11-09 13:57:33,862,1858,75.67,0
251805,2021-11-09 13:57:37,441,45,118.98,0
251806,2021-11-09 13:58:06,844,151,138.1,0
251807,2021-11-09 13:58:13,913,89,55.62,0
251808,2021-11-09 13:59:39,967,1237,79.19,0
251809,2021-11-09 13:59:41,156,960,58.34,0
251810,2021-11-09 13:59:47,556,1518,11.23,0
251811,2021-11-09 14:00:01,354,954,14.31,0
251812,2021-11-09 14:00:24,472,1887,19.42,0
251813,2021-11-09 14:00:33,497,99,19.75,0
251814,2021-11-09 14:00:59,197,1254,66.79,0
251815,2021-11-09 14:02:01,788,1557,35.56,0
251816,2021-11-09 14:02:24,608,266,25.42,0
251817,2021-11-09 14:03:02,198,1245,58.48,0
251818,2021-11-09 14:05:03,671,741,15.54,0
251819,2021-11-09 14:05:45,383,1404,83.89,0
251820,2021-11-09 14:06:46,809,832,73.31,0
251821,2021-11-09 14:07:58,637,230,72.39,0
251822,2021-11-09 14:08:20,787,1636,24.47,0
251823,2021-11-09 14:09:34,8,46,14.23,0
251824,2021-11-09 14:10:07,254,1821,102.79,0
251825,2021-11-09 14:10:29,993,1418,10.6,0
251826,2021-11-09 14:10:33,772,747,110.46,0
251827,2021-11-09 14:11:46,409,1214,111.26,0
251828,2021-11-09 14:12:18,507,1256,38.59,0
251829,2021-11-09 14:12:55,920,879,32.91,0
251830,2021-11-09 14:13:32,271,1025,12.99,0
251831,2021-11-09 14:13:32,934,774,50.2,0
251832,2021-11-09 14:15:10,652,612,132.42,0
251833,2021-11-09 14:15:12,831,390,125.73,0
251834,2021-11-09 14:15:32,974,1852,156.19,0
251835,2021-11-09 14:16:10,741,1983,12.97,0
251836,2021-11-09 14:16:16,204,1716,25.2,0
251837,2021-11-09 14:16:36,740,657,43.2,0
251838,2021-11-09 14:16:38,317,425,16.68,0
251839,2021-11-09 14:17:13,760,1475,57.38,0
251840,2021-11-09 14:17:24,966,546,77.61,0
251841,2021-11-09 14:17:31,655,509,251.01,1
251842,2021-11-09 14:17:40,585,1285,49.22,0
251843,2021-11-09 14:18:22,975,121,24.46,0
251844,2021-11-09 14:19:34,330,1112,10.23,0
251845,2021-11-09 14:19:38,776,33,70.91,0
251846,2021-11-09 14:19:48,260,1709,49.92,0
251847,2021-11-09 14:19:52,461,1355,67.98,0
251848,2021-11-09 14:21:00,978,1187,50.0,0
251849,2021-11-09 14:21:09,53,1693,3.07,0
251850,2021-11-09 14:21:21,990,16,18.39,0
251851,2021-11-09 14:22:24,649,1339,86.09,0
251852,2021-11-09 14:22:46,164,322,32.63,0
251853,2021-11-09 14:22:47,40,1100,72.51,0
251854,2021-11-09 14:22:48,765,1620,60.07,1
251855,2021-11-09 14:24:20,608,964,31.41,0
251856,2021-11-09 14:24:42,267,1031,2.73,0
251857,2021-11-09 14:24:48,992,1190,38.21,0
251858,2021-11-09 14:25:02,476,1999,79.9,0
251859,2021-11-09 14:25:36,65,161,6.65,0
251860,2021-11-09 14:25:46,781,1445,31.14,0
251861,2021-11-09 14:25:47,332,320,13.4,0
251862,2021-11-09 14:25:50,193,543,84.46,0
251863,2021-11-09 14:26:15,565,1179,96.11,0
251864,2021-11-09 14:26:42,893,1315,1.23,0
251865,2021-11-09 14:26:57,180,58,4.23,0
251866,2021-11-09 14:26:59,103,711,23.94,0
251867,2021-11-09 14:27:18,526,1997,20.8,0
251868,2021-11-09 14:27:55,911,699,1.97,0
251869,2021-11-09 14:29:01,72,117,33.68,0
251870,2021-11-09 14:29:02,128,779,63.23,0
251871,2021-11-09 14:29:06,650,881,126.43,0
251872,2021-11-09 14:29:07,88,102,56.03,0
251873,2021-11-09 14:30:20,713,1777,62.52,0
251874,2021-11-09 14:30:56,319,495,27.74,0
251875,2021-11-09 14:32:01,55,1860,18.36,0
251876,2021-11-09 14:32:40,725,1454,102.45,0
251877,2021-11-09 14:33:55,343,237,7.08,0
251878,2021-11-09 14:34:21,241,808,33.82,0
251879,2021-11-09 14:34:56,932,786,18.36,0
251880,2021-11-09 14:35:39,769,269,89.07,0
251881,2021-11-09 14:35:57,212,50,87.64,0
251882,2021-11-09 14:36:23,720,141,74.35,0
251883,2021-11-09 14:36:23,623,422,38.45,0
251884,2021-11-09 14:36:43,129,1463,46.7,0
251885,2021-11-09 14:36:58,83,1996,138.13,0
251886,2021-11-09 14:38:09,511,1176,48.25,0
251887,2021-11-09 14:38:15,400,534,29.1,0
251888,2021-11-09 14:38:47,447,1967,117.31,0
251889,2021-11-09 14:38:50,228,1275,53.18,0
251890,2021-11-09 14:39:57,912,1636,118.86,0
251891,2021-11-09 14:42:09,526,1997,51.51,0
251892,2021-11-09 14:42:11,34,29,55.32,0
251893,2021-11-09 14:42:58,791,1593,89.71,0
251894,2021-11-09 14:43:08,960,746,110.37,0
251895,2021-11-09 14:45:01,646,611,38.95,0
251896,2021-11-09 14:45:10,796,1170,16.29,0
251897,2021-11-09 14:45:29,621,1274,70.56,0
251898,2021-11-09 14:45:38,62,990,71.5,0
251899,2021-11-09 14:46:52,424,1740,46.75,0
251900,2021-11-09 14:48:15,519,778,102.0,0
251901,2021-11-09 14:49:24,637,111,37.28,0
251902,2021-11-09 14:50:01,787,1151,56.83,0
251903,2021-11-09 14:50:48,21,1670,9.39,0
251904,2021-11-09 14:51:46,749,349,24.72,0
251905,2021-11-09 14:51:59,359,941,162.73,0
251906,2021-11-09 14:52:13,164,1842,29.9,0
251907,2021-11-09 14:53:11,233,147,28.27,0
251908,2021-11-09 14:53:11,258,1353,49.43,0
251909,2021-11-09 14:53:43,417,1378,69.82,0
251910,2021-11-09 14:54:05,665,459,38.76,0
251911,2021-11-09 14:54:13,409,1187,111.46,0
251912,2021-11-09 14:54:22,609,754,13.13,0
251913,2021-11-09 14:55:03,718,1716,35.7,0
251914,2021-11-09 14:55:18,362,1948,2.3,0
251915,2021-11-09 14:55:20,551,739,72.3,0
251916,2021-11-09 14:55:35,516,967,42.29,0
251917,2021-11-09 14:56:17,900,833,20.21,0
251918,2021-11-09 14:56:27,177,1571,21.33,0
251919,2021-11-09 14:56:33,824,760,70.98,0
251920,2021-11-09 14:56:51,514,1135,51.48,0
251921,2021-11-09 14:57:50,191,684,100.33,0
251922,2021-11-09 14:58:22,610,194,88.84,0
251923,2021-11-09 14:58:43,109,1298,72.34,0
251924,2021-11-09 14:59:32,360,1611,71.71,0
251925,2021-11-09 15:00:05,266,1868,4.08,0
251926,2021-11-09 15:00:19,614,346,24.35,0
251927,2021-11-09 15:00:49,114,1562,18.24,0
251928,2021-11-09 15:01:19,921,1666,35.04,0
251929,2021-11-09 15:01:29,668,608,32.02,0
251930,2021-11-09 15:02:25,780,1871,6.06,0
251931,2021-11-09 15:02:34,255,566,102.48,0
251932,2021-11-09 15:03:27,66,1016,59.67,0
251933,2021-11-09 15:03:30,361,662,84.97,0
251934,2021-11-09 15:04:09,688,271,155.55,0
251935,2021-11-09 15:04:11,846,1070,12.7,0
251936,2021-11-09 15:05:16,325,773,44.21,0
251937,2021-11-09 15:05:40,918,1574,6.06,0
251938,2021-11-09 15:06:11,61,556,31.48,0
251939,2021-11-09 15:06:26,800,235,120.23,0
251940,2021-11-09 15:06:29,679,1585,9.77,0
251941,2021-11-09 15:07:04,745,221,56.08,0
251942,2021-11-09 15:07:20,988,1002,80.83,0
251943,2021-11-09 15:07:27,502,950,16.57,1
251944,2021-11-09 15:07:30,859,661,9.84,0
251945,2021-11-09 15:07:32,545,1404,58.85,0
251946,2021-11-09 15:07:32,413,1499,30.06,0
251947,2021-11-09 15:08:03,206,833,8.67,0
251948,2021-11-09 15:08:03,286,606,16.04,0
251949,2021-11-09 15:08:05,309,1152,10.79,0
251950,2021-11-09 15:08:58,36,1759,19.12,0
251951,2021-11-09 15:08:58,927,1159,79.25,0
251952,2021-11-09 15:09:10,250,1112,64.72,0
251953,2021-11-09 15:11:06,148,1679,32.03,0
251954,2021-11-09 15:11:32,195,30,25.67,0
251955,2021-11-09 15:12:09,259,1393,21.8,0
251956,2021-11-09 15:12:54,121,163,0.66,0
251957,2021-11-09 15:13:29,887,1647,35.56,0
251958,2021-11-09 15:13:47,919,579,58.81,0
251959,2021-11-09 15:15:28,517,569,67.6,0
251960,2021-11-09 15:16:04,595,1323,28.26,0
251961,2021-11-09 15:17:42,870,265,169.88,0
251962,2021-11-09 15:18:03,198,1214,144.26,0
251963,2021-11-09 15:18:14,832,33,107.67,0
251964,2021-11-09 15:18:18,796,1093,21.14,0
251965,2021-11-09 15:18:31,365,645,46.05,0
251966,2021-11-09 15:19:48,273,822,7.04,0
251967,2021-11-09 15:19:57,332,53,27.42,0
251968,2021-11-09 15:20:45,891,121,75.11,0
251969,2021-11-09 15:20:54,68,603,30.33,0
251970,2021-11-09 15:20:55,472,1209,115.46,0
251971,2021-11-09 15:21:39,870,963,79.06,0
251972,2021-11-09 15:21:56,583,768,60.49,0
251973,2021-11-09 15:22:29,204,460,31.27,0
251974,2021-11-09 15:22:53,957,99,70.47,0
251975,2021-11-09 15:23:09,107,1684,65.6,0
251976,2021-11-09 15:23:46,319,1684,84.38,0
251977,2021-11-09 15:24:02,972,1374,10.59,0
251978,2021-11-09 15:24:37,128,439,32.43,0
251979,2021-11-09 15:24:40,711,755,124.63,0
251980,2021-11-09 15:24:46,328,37,27.0,0
251981,2021-11-09 15:25:20,428,614,1.06,0
251982,2021-11-09 15:26:56,942,990,84.56,0
251983,2021-11-09 15:28:25,356,473,71.38,0
251984,2021-11-09 15:28:34,498,1936,30.08,0
251985,2021-11-09 15:28:54,918,652,5.82,0
251986,2021-11-09 15:28:55,402,1140,68.3,0
251987,2021-11-09 15:30:55,386,424,81.8,0
251988,2021-11-09 15:31:05,416,1555,48.08,0
251989,2021-11-09 15:31:41,612,1608,69.76,0
251990,2021-11-09 15:32:23,570,1222,93.18,0
251991,2021-11-09 15:32:52,789,0,53.66,0
251992,2021-11-09 15:33:45,358,1743,17.64,0
251993,2021-11-09 15:34:14,573,315,56.56,0
251994,2021-11-09 15:34:48,357,497,23.55,1
251995,2021-11-09 15:35:20,138,952,7.75,0
251996,2021-11-09 15:36:32,169,506,24.99,0
251997,2021-11-09 15:36:36,22,1922,37.59,0
251998,2021-11-09 15:36:50,112,376,10.15,0
251999,2021-11-09 15:37:02,881,557,21.61,0
252000,2021-11-09 15:37:10,832,1836,87.33,0
252001,2021-11-09 15:38:09,90,1934,117.16,0
252002,2021-11-09 15:38:27,891,1308,65.9,0
252003,2021-11-09 15:38:58,697,1986,47.48,0
252004,2021-11-09 15:40:13,441,846,45.75,0
252005,2021-11-09 15:40:24,448,774,81.35,0
252006,2021-11-09 15:40:39,744,1742,69.55,0
252007,2021-11-09 15:41:14,938,494,46.59,0
252008,2021-11-09 15:41:47,201,1459,64.07,0
252009,2021-11-09 15:42:34,475,432,69.31,0
252010,2021-11-09 15:42:49,123,1689,39.95,0
252011,2021-11-09 15:43:16,6,786,30.49,0
252012,2021-11-09 15:44:04,877,193,125.4,0
252013,2021-11-09 15:44:20,608,568,38.93,0
252014,2021-11-09 15:45:30,833,1239,27.73,0
252015,2021-11-09 15:45:40,655,1787,79.37,0
252016,2021-11-09 15:45:50,300,901,103.41,0
252017,2021-11-09 15:46:12,271,209,12.22,0
252018,2021-11-09 15:46:18,750,1527,16.18,0
252019,2021-11-09 15:46:56,772,1940,112.76,0
252020,2021-11-09 15:47:13,925,1751,24.7,0
252021,2021-11-09 15:47:39,947,933,23.72,0
252022,2021-11-09 15:48:28,633,811,80.51,0
252023,2021-11-09 15:48:47,577,747,35.23,0
252024,2021-11-09 15:49:59,192,1392,122.7,0
252025,2021-11-09 15:50:45,525,1257,21.74,0
252026,2021-11-09 15:50:51,818,417,115.77,0
252027,2021-11-09 15:51:11,312,1607,104.06,0
252028,2021-11-09 15:51:42,218,1076,23.43,0
252029,2021-11-09 15:52:19,161,1243,79.78,0
252030,2021-11-09 15:53:00,556,944,2.4,0
252031,2021-11-09 15:54:57,602,1338,95.32,0
252032,2021-11-09 15:55:17,29,1380,180.81,0
252033,2021-11-09 15:55:38,938,170,65.26,0
252034,2021-11-09 15:55:43,207,407,65.73,0
252035,2021-11-09 15:55:44,279,1841,60.04,0
252036,2021-11-09 15:56:34,161,1034,49.01,0
252037,2021-11-09 15:56:37,38,93,5.8,0
252038,2021-11-09 15:56:44,859,290,10.38,0
252039,2021-11-09 15:57:00,939,808,93.08,0
252040,2021-11-09 15:57:10,723,568,50.16,0
252041,2021-11-09 15:57:15,668,749,51.5,0
252042,2021-11-09 15:57:35,948,1736,8.81,0
252043,2021-11-09 15:58:24,314,198,107.3,0
252044,2021-11-09 15:58:58,537,1633,87.65,0
252045,2021-11-09 15:59:31,79,1717,94.68,0
252046,2021-11-09 16:00:45,400,1864,24.05,0
252047,2021-11-09 16:01:03,841,1583,29.98,0
252048,2021-11-09 16:01:42,395,519,49.07,0
252049,2021-11-09 16:02:45,367,1727,6.17,0
252050,2021-11-09 16:03:07,27,850,32.86,0
252051,2021-11-09 16:03:40,590,877,23.85,0
252052,2021-11-09 16:03:59,0,144,45.1,0
252053,2021-11-09 16:05:19,777,742,48.49,0
252054,2021-11-09 16:05:56,515,309,60.78,0
252055,2021-11-09 16:07:17,5,1497,78.44,0
252056,2021-11-09 16:07:31,246,866,113.79,0
252057,2021-11-09 16:08:29,698,1340,53.8,0
252058,2021-11-09 16:09:03,421,1631,34.73,0
252059,2021-11-09 16:09:18,624,39,39.04,0
252060,2021-11-09 16:09:47,414,1171,99.65,0
252061,2021-11-09 16:10:04,584,872,67.33,0
252062,2021-11-09 16:10:37,800,773,77.4,0
252063,2021-11-09 16:11:25,526,1997,51.48,0
252064,2021-11-09 16:12:26,65,620,5.82,0
252065,2021-11-09 16:13:03,686,55,43.44,0
252066,2021-11-09 16:13:54,955,1509,49.84,0
252067,2021-11-09 16:15:08,584,916,98.8,0
252068,2021-11-09 16:15:14,877,1837,94.74,0
252069,2021-11-09 16:16:51,328,440,64.04,0
252070,2021-11-09 16:17:03,285,1587,52.03,0
252071,2021-11-09 16:17:52,206,850,22.02,0
252072,2021-11-09 16:19:39,780,1053,14.61,0
252073,2021-11-09 16:20:01,722,59,73.19,0
252074,2021-11-09 16:20:25,589,1514,6.96,0
252075,2021-11-09 16:20:49,542,1010,12.96,0
252076,2021-11-09 16:21:28,62,1323,4.13,0
252077,2021-11-09 16:22:46,652,216,96.94,0
252078,2021-11-09 16:23:31,389,1987,91.53,0
252079,2021-11-09 16:23:38,563,807,29.12,0
252080,2021-11-09 16:24:21,234,388,25.78,0
252081,2021-11-09 16:24:53,388,208,12.95,0
252082,2021-11-09 16:24:54,550,165,43.54,0
252083,2021-11-09 16:26:31,532,739,13.28,0
252084,2021-11-09 16:26:59,329,170,38.75,0
252085,2021-11-09 16:28:11,858,383,55.17,0
252086,2021-11-09 16:29:11,467,1129,115.67,0
252087,2021-11-09 16:29:13,768,713,155.27,0
252088,2021-11-09 16:30:17,40,1942,56.72,0
252089,2021-11-09 16:31:07,347,350,26.5,0
252090,2021-11-09 16:31:45,416,705,59.32,0
252091,2021-11-09 16:32:05,729,1215,23.91,0
252092,2021-11-09 16:32:07,594,568,48.17,0
252093,2021-11-09 16:32:13,478,808,60.66,0
252094,2021-11-09 16:33:35,423,1031,27.7,0
252095,2021-11-09 16:37:46,755,1864,22.31,0
252096,2021-11-09 16:41:43,326,1262,64.85,0
252097,2021-11-09 16:42:28,239,362,81.46,1
252098,2021-11-09 16:43:29,244,424,47.11,0
252099,2021-11-09 16:44:35,677,1974,70.38,0
252100,2021-11-09 16:44:37,626,1664,31.92,0
252101,2021-11-09 16:44:55,4,1564,57.09,0
252102,2021-11-09 16:45:58,912,1746,92.19,0
252103,2021-11-09 16:46:00,171,163,78.67,0
252104,2021-11-09 16:50:58,912,1547,85.82,0
252105,2021-11-09 16:51:02,287,354,5.93,0
252106,2021-11-09 16:52:56,795,1189,13.26,0
252107,2021-11-09 16:53:03,679,128,32.08,0
252108,2021-11-09 16:53:22,992,999,30.85,0
252109,2021-11-09 16:54:22,370,639,14.74,0
252110,2021-11-09 16:54:55,330,1427,6.09,0
252111,2021-11-09 16:55:08,348,112,73.52,0
252112,2021-11-09 16:57:05,241,1211,65.47,0
252113,2021-11-09 16:57:41,395,1968,77.33,0
252114,2021-11-09 16:57:59,381,1707,13.45,0
252115,2021-11-09 16:58:22,17,363,169.58,0
252116,2021-11-09 16:59:35,940,421,45.58,0
252117,2021-11-09 16:59:48,677,547,77.75,0
252118,2021-11-09 17:00:01,594,1153,54.39,0
252119,2021-11-09 17:00:30,25,1033,53.6,0
252120,2021-11-09 17:02:20,648,1233,12.26,0
252121,2021-11-09 17:04:07,741,1121,16.91,0
252122,2021-11-09 17:04:14,544,1125,193.51,0
252123,2021-11-09 17:07:51,239,1418,52.14,0
252124,2021-11-09 17:08:26,335,166,48.64,0
252125,2021-11-09 17:08:27,832,1942,121.96,0
252126,2021-11-09 17:08:49,716,1042,20.08,0
252127,2021-11-09 17:09:08,237,458,38.89,0
252128,2021-11-09 17:10:23,979,359,54.76,0
252129,2021-11-09 17:11:34,202,1828,38.44,0
252130,2021-11-09 17:12:18,654,30,111.12,0
252131,2021-11-09 17:12:21,155,11,49.58,0
252132,2021-11-09 17:12:55,667,422,82.14,0
252133,2021-11-09 17:13:12,9,547,88.67,0
252134,2021-11-09 17:14:52,319,1989,16.13,0
252135,2021-11-09 17:15:14,65,662,4.58,0
252136,2021-11-09 17:16:38,946,1001,61.56,0
252137,2021-11-09 17:16:40,628,1326,129.08,0
252138,2021-11-09 17:17:25,295,1228,113.16,0
252139,2021-11-09 17:17:34,718,1357,35.46,0
252140,2021-11-09 17:20:46,472,489,55.63,0
252141,2021-11-09 17:21:04,610,239,80.27,0
252142,2021-11-09 17:21:47,45,1089,42.38,0
252143,2021-11-09 17:21:56,589,844,28.23,0
252144,2021-11-09 17:22:05,548,1915,61.52,0
252145,2021-11-09 17:25:12,233,1998,38.25,0
252146,2021-11-09 17:25:42,555,136,7.4,0
252147,2021-11-09 17:25:43,952,1973,42.57,0
252148,2021-11-09 17:25:45,4,1362,128.11,0
252149,2021-11-09 17:25:49,220,1512,58.44,0
252150,2021-11-09 17:25:49,701,645,29.13,0
252151,2021-11-09 17:26:05,139,138,77.55,0
252152,2021-11-09 17:26:24,917,145,7.45,0
252153,2021-11-09 17:26:32,20,1489,10.5,0
252154,2021-11-09 17:30:12,210,1006,19.19,0
252155,2021-11-09 17:30:59,720,1226,14.36,0
252156,2021-11-09 17:31:55,372,690,38.26,0
252157,2021-11-09 17:32:34,192,1153,93.74,0
252158,2021-11-09 17:33:28,159,1269,90.74,0
252159,2021-11-09 17:34:58,277,979,26.89,0
252160,2021-11-09 17:35:42,499,1912,58.82,0
252161,2021-11-09 17:37:02,960,655,128.13,0
252162,2021-11-09 17:37:47,380,1313,69.66,0
252163,2021-11-09 17:37:51,483,894,19.44,0
252164,2021-11-09 17:38:35,323,1516,13.36,0
252165,2021-11-09 17:38:52,865,1656,36.21,0
252166,2021-11-09 17:39:06,161,37,75.67,0
252167,2021-11-09 17:40:12,534,158,28.98,0
252168,2021-11-09 17:40:14,89,1014,29.43,0
252169,2021-11-09 17:40:37,208,1170,33.08,0
252170,2021-11-09 17:40:49,124,264,52.62,0
252171,2021-11-09 17:41:00,948,627,10.3,0
252172,2021-11-09 17:42:42,817,226,31.67,0
252173,2021-11-09 17:43:29,260,1253,86.79,0
252174,2021-11-09 17:43:38,134,1310,80.35,0
252175,2021-11-09 17:43:44,596,298,63.68,0
252176,2021-11-09 17:43:56,757,980,52.93,0
252177,2021-11-09 17:43:56,562,0,18.0,0
252178,2021-11-09 17:44:41,602,1579,65.32,0
252179,2021-11-09 17:44:51,199,1277,35.48,0
252180,2021-11-09 17:45:21,876,1921,27.03,0
252181,2021-11-09 17:48:39,648,1201,13.55,0
252182,2021-11-09 17:51:18,624,1659,27.31,0
252183,2021-11-09 17:51:32,90,802,70.49,0
252184,2021-11-09 17:51:43,601,651,7.88,0
252185,2021-11-09 17:53:59,323,773,4.45,0
252186,2021-11-09 17:54:56,40,31,83.55,0
252187,2021-11-09 17:55:06,716,344,32.73,0
252188,2021-11-09 17:55:08,677,797,9.59,0
252189,2021-11-09 17:55:28,198,28,99.81,0
252190,2021-11-09 17:56:20,233,1777,48.24,0
252191,2021-11-09 17:57:03,598,1684,70.33,0
252192,2021-11-09 17:57:30,323,1919,7.75,0
252193,2021-11-09 17:57:46,220,291,57.37,0
252194,2021-11-09 17:59:18,132,15,5.11,0
252195,2021-11-09 17:59:59,301,1475,85.9,0
252196,2021-11-09 18:01:11,629,1994,21.74,0
252197,2021-11-09 18:01:12,89,782,3.23,0
252198,2021-11-09 18:01:20,354,416,26.87,0
252199,2021-11-09 18:01:37,571,1781,61.74,0
252200,2021-11-09 18:02:11,487,364,32.54,0
252201,2021-11-09 18:02:16,300,391,134.16,0
252202,2021-11-09 18:02:22,510,1187,18.35,0
252203,2021-11-09 18:02:25,809,1950,69.4,0
252204,2021-11-09 18:03:08,3,485,11.89,0
252205,2021-11-09 18:03:08,888,1478,30.31,0
252206,2021-11-09 18:03:17,877,1383,85.02,0
252207,2021-11-09 18:04:16,464,1050,89.45,0
252208,2021-11-09 18:04:38,5,266,25.97,0
252209,2021-11-09 18:05:54,750,1439,96.3,0
252210,2021-11-09 18:08:16,864,710,130.24,0
252211,2021-11-09 18:08:48,288,1246,93.53,0
252212,2021-11-09 18:09:03,507,1516,63.85,0
252213,2021-11-09 18:09:59,439,684,36.0,0
252214,2021-11-09 18:12:06,384,1462,86.33,0
252215,2021-11-09 18:12:19,990,1853,24.33,0
252216,2021-11-09 18:12:59,32,1693,86.12,0
252217,2021-11-09 18:13:36,791,311,109.22,0
252218,2021-11-09 18:14:02,526,56,13.73,0
252219,2021-11-09 18:14:04,2,1365,154.04,0
252220,2021-11-09 18:14:11,947,90,109.2,0
252221,2021-11-09 18:14:39,602,1080,96.92,0
252222,2021-11-09 18:15:04,870,1401,56.37,0
252223,2021-11-09 18:16:08,613,1854,31.26,0
252224,2021-11-09 18:17:15,271,267,16.35,0
252225,2021-11-09 18:20:19,111,1770,79.97,0
252226,2021-11-09 18:20:23,260,1829,78.77,0
252227,2021-11-09 18:21:18,244,1298,23.99,0
252228,2021-11-09 18:21:52,68,901,15.12,0
252229,2021-11-09 18:23:07,964,694,27.93,0
252230,2021-11-09 18:23:58,86,678,72.68,0
252231,2021-11-09 18:24:56,100,1546,7.73,0
252232,2021-11-09 18:24:57,239,1418,132.69,0
252233,2021-11-09 18:25:38,832,1690,49.58,0
252234,2021-11-09 18:27:08,971,1380,34.86,0
252235,2021-11-09 18:27:43,526,1569,139.5,0
252236,2021-11-09 18:27:46,245,1641,75.24,0
